Egg.ID,Facility,Fate,Year,Treatment,Logger.ID,Pair.ID,Lay.date,Paired.date,Unpaired.date,Last.alive.day,Hatch.fail.date,Day,temp_mean,temp_var,rh_mean,rh_var,rot_mean,rot_var
R34#1,Patuxent,Hatched,2017,SHC-GQF1,P-1,15,102,108,132,134,134,123,37.01777778,0.305125926,60.3,18.398575,178.3333333,6108.333333
R34#1,Patuxent,Hatched,2017,SHC-GQF1,P-1,15,102,108,132,134,134,124,37.28888889,0.003792593,58.15666667,0.620258333,146.6666667,8008.333333
R34#1,Patuxent,Hatched,2017,SHC-GQF1,P-1,15,102,108,132,134,134,125,37.25333333,0.002844444,56.01333333,1.077508333,146.3333333,8060.333333
R34#1,Patuxent,Hatched,2017,SHC-GQF1,P-1,15,102,108,132,134,134,126,37.28888889,0.003792593,53.93666667,0.021258333,146.3333333,8216.333333
R34#1,Patuxent,Hatched,2017,SHC-GQF1,P-1,15,102,108,132,134,134,127,37.20777778,0.032181481,52.16166667,1.964358333,146.3333333,8060.333333
R34#1,Patuxent,Hatched,2017,SHC-GQF1,P-1,15,102,108,132,134,134,128,37.22555556,0.022581481,51.995,0.671925,198.6666667,8060.333333
R34#1,Patuxent,Hatched,2017,SHC-GQF1,P-1,15,102,108,132,134,134,129,37.09888889,0.037048148,48.68166667,34.64600833,146.3333333,8060.333333
R34#1,Patuxent,Hatched,2017,SHC-GQF1,P-1,15,102,108,132,134,134,130,37.10888889,0.032181481,56.345,0.247525,146,8112
R34#1,Patuxent,Hatched,2017,SHC-GQF1,P-1,15,102,108,132,134,134,131,37.22555556,0.022581481,57.335,0,146,8112
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,109,37.92777778,0.009603704,46.01166667,94.45935833,162,1387
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,110,37.91,0.014877778,53.44,1.089175,139.6666667,1408.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,111,37.92777778,0.009603704,55.19666667,1.053558333,140.3333333,1365.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,112,37.91,0.014877778,54.71833333,0.142533333,140,1387
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,113,37.91,0.014877778,53.97833333,0.080033333,140.3333333,1365.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,114,37.92777778,0.009603704,54.72166667,0.078408333,140,1387
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,115,37.92777778,0.009603704,55.225,0.081675,140,1387
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,116,37.92777778,0.009603704,55.55666667,0.058808333,140.3333333,1430.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,117,37.9,0.002844444,56.05833333,0.791408333,140,1387
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,118,37.91,0.014877778,55.56833333,0.058808333,161.6666667,1365.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,119,37.91,0.014877778,56.55333333,1.265433333,162,1387
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,120,37.91,0.014877778,56.56166667,0.245033333,161.6666667,1365.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,121,37.95555556,0.019737037,56.31666667,0.421408333,162,1387
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,122,37.91,0.014877778,54.66,3.546775,162.3333333,1408.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,123,37.95555556,0.019737037,54.81833333,4.645608333,162.6666667,1430.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,124,37.81111111,0.000948148,55.82666667,1.628033333,119.3333333,0.333333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,125,37.91,0.014877778,55.33166667,0.185008333,163.3333333,1408.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,126,37.91,0.014877778,55.415,0.579175,163.6666667,1365.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,127,37.95555556,0.019737037,54.16833333,0.145833333,162.6666667,1430.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,128,37.95555556,0.019737037,54.00166667,1.020833333,163,1387
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,129,37.97333333,0.012033333,53.24833333,0.893758333,176,243
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,130,37.89222222,0.016359259,54.08333333,0.061258333,141,1387
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,131,37.69444444,0.016359259,55.41666667,0.080033333,141.3333333,1496.333333
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,132,37.64888889,0.062592593,54.75333333,0.647508333,141,1452
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,133,37.84666667,0.002844444,55,2.1292,163,1452
R34#2,Patuxent,Failed,2017,SHC-GQF2,P-3,15,104,108,135,135,135,134,37.67666667,0.012033333,54.58833333,0.062508333,163,1452
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,137,35.25777778,1.32287037,59.78666667,20.61213333,214.6666667,2529.333333
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,138,32.36666667,1.906811111,58.42166667,56.43010833,131,7533
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,139,33.49777778,0.868914815,60.12833333,33.17935833,262.3333333,3544.333333
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,140,32.93333333,3.798411111,52.595,7.832775,207,18396
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,141,32.23555556,0.608937037,57.35166667,21.31950833,161.6666667,12624.33333
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,142,31.65,4.994144444,48.91833333,28.64543333,113.6666667,9624.333333
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,143,32.01888889,4.635448148,44.095,6.202975,138,22903
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,144,33.57555556,0.063748148,51.57333333,43.00615833,125,23853
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,145,33.32888889,1.359303704,49.50666667,30.45910833,130.3333333,4622.333333
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,146,34.41,0.9247,50.79166667,21.84725833,206.6666667,6117.333333
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,147,33.58,2.902977778,55.11333333,0.042858333,128,17301
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,148,32.92,12.92973333,50.97,0.548275,140.6666667,8274.333333
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,149,33.70222222,1.366603704,53.385,11.1747,174.3333333,15337.33333
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,150,33.98666667,0.660077778,53.62166667,4.466633333,213.3333333,10332.33333
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,151,34.12888889,1.323337037,54.13,25.446925,169,10569
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,152,34.22777778,2.423559259,58.45833333,15.53835833,175,19659
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,153,33.44222222,0.008492593,60.25,17.036575,166.6666667,24726.33333
R34#3,Patuxent,Hatched,2015,SHC-SHC ,P-3,15,128,136,155,159,159,154,32.38222222,0.878448148,51.525,12.663775,188,6916
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,137,27.23333333,64.50441111,70.32166667,301.6123583,225.3333333,12745.33333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,138,33.72111111,1.102114815,75.9,73.0276,132.3333333,15234.33333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,139,32.66777778,26.38004815,73.055,130.218325,147.6666667,24942.33333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,140,31.91555556,11.04084815,58.45666667,27.72125833,204.6666667,1969.333333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,141,30.53333333,2.202744444,76.15166667,120.8482333,171.6666667,17509.33333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,142,32.74222222,8.017437037,59.715,66.2268,176.6666667,3426.333333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,143,32.31444444,14.28863704,54.41166667,71.44485833,193,6619
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,144,34.30222222,12.11752593,60.66,3.4417,167,1369
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,145,32.77555556,14.86773704,56.92166667,34.04730833,71.66666667,3497.333333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,146,35.88888889,2.666403704,55.83833333,84.68400833,167.3333333,9750.333333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,147,35.09555556,7.68647037,62.015,45.391675,110.3333333,1722.333333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,148,30.13666667,22.6687,68.72666667,10.87935833,219,10339
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,149,34.49777778,1.081359259,69.7,23.230675,153.3333333,5008.333333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,150,31.93777778,25.87958148,71.29666667,62.01760833,244,144
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,151,34.72,31.32991111,65.33,77.420025,167.6666667,6316.333333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,152,32.62777778,7.258581481,80.05666667,146.5091083,271,3541
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,153,28.89,25.01853333,84.76166667,21.76303333,239.3333333,10634.33333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,154,31.85222222,5.046203704,79.83,11.701875,186.6666667,15040.33333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,155,31.07444444,23.13169259,72.55833333,210.6745083,138.3333333,8108.333333
R34#4,Patuxent,Hatched,2015,SHC-WC,P-2,15,130,136,157,162,162,156,34.81222222,2.123025926,73.80666667,3.364358333,94.33333333,5266.333333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,133,36.94888889,0.73627037,55.43833333,1.499658333,247.3333333,11041.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,134,37.44333333,0.002844444,54.855,0.1875,247.3333333,11041.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,135,37.44333333,0.002844444,56.01666667,0.389608333,247.3333333,11041.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,136,37.20777778,0.027748148,58.14666667,5.903858333,231.3333333,8321.333333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,137,37.13444444,0.003792593,59.94333333,0.548058333,166,10443
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,138,37.11666667,0.002844444,59.94166667,2.358533333,166,10443
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,139,37.04555556,0.000948148,58.24,1.220925,165.6666667,10325.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,140,37.01,0.002844444,56.42333333,4.108433333,166,10443
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,141,37.06333333,0,58.89166667,0.080033333,167.3333333,10562.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,142,37.04555556,0.000948148,57.91,1.534575,167.3333333,10562.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,143,36.93666667,0.012033333,56.18333333,0.270833333,286,0
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,144,37.08111111,0.000948148,57.91166667,0.620258333,167.3333333,10920.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,145,37.08111111,0.006637037,58.81,0.235225,167.3333333,10920.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,146,37.13444444,0.000948148,59.62166667,0.494108333,167,10621
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,147,37.13444444,0.019625926,60.42833333,0.599608333,167.3333333,10920.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,148,37.01777778,0.001781481,58.73,0.316875,167.6666667,10860.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,149,37.04555556,0.000948148,58.485,0.6219,228.3333333,10680.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,150,37,0.012033333,57.83333333,0.423858333,133,2028
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,151,37,0.012033333,57.83166667,0.543908333,227.3333333,10681.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,152,37.01777778,0.001781481,58.07666667,0.182533333,227.3333333,10681.33333
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,153,36.93666667,0.0003,56.92666667,0.082508333,227,10801
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,154,36.83777778,0.019625926,56.35,0.1875,228,10800
R6#5,Patuxent,Hatched,2015,SHC-GQF1,P-9,21,99,132,156,156,156,155,36.91888889,0.00747037,55.07333333,16.23200833,167,10621
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,133,36.97444444,0.026914815,58.17833333,30.33630833,208.6666667,3640.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,134,37.06555556,0.019737037,61.55,4.682575,209.6666667,2761.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,135,37.08333333,0.012033333,62.355,1.839675,192.6666667,2025.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,136,37.02,0.012033333,62.34833333,4.649758333,205.3333333,2641.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,137,37.12888889,0.000948148,66.44666667,1.139858333,202.3333333,3008.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,138,37.02,0.014877778,61.55666667,0.599608333,170,3073
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,139,37.05555556,0.006225926,59.86666667,1.023358333,171.6666667,3201.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,140,37.11111111,0.000948148,60.75333333,1.118533333,171.3333333,2946.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,141,37.11888889,0.009603704,63.31166667,0.355658333,185.3333333,2325.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,142,36.99222222,0.000948148,62.58833333,4.715758333,171.3333333,3136.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,143,37.02,0.014877778,60.07833333,15.08960833,187.6666667,2070.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,144,36.96666667,0.014877778,57.5,1.6069,172.6666667,2822.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,145,37.05555556,0.006225926,57.33833333,1.165108333,171.6666667,2916.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,146,37.02,0.0003,58.39833333,2.496608333,172.6666667,2732.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,147,36.77666667,0.354344444,55.79,72.0457,183,2037
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,148,37.03777778,0.009603704,62.35833333,0.706408333,200.6666667,2761.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,149,37.05555556,0.006225926,62.35666667,1.160833333,200.6666667,2761.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,150,37.03777778,0.009603704,61.87833333,0.946408333,200.3333333,2640.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,151,37.12888889,0.000948148,62.76,0.0192,200.3333333,2822.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,152,37.05555556,0.006225926,62.67666667,1.200033333,200.3333333,2822.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,153,37.14666667,0,61.15666667,0.604033333,200,2791
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,154,37.14666667,0,60.91666667,0.371233333,199.6666667,2946.333333
R6#6,Patuxent,Hatched,2015,SHC-P,P-8,21,129,132,156,158,158,155,36.98444444,0.078948148,56.38166667,23.54135833,201,2977
S1#2,Patuxent,Hatched,2014,SHC-P,P-10,17,122,147,150,151,151,148,37.07555556,0.003792593,67.66833333,1.193733333,126.3333333,2325.333333
S1#2,Patuxent,Hatched,2014,SHC-P,P-10,17,122,147,150,151,151,149,37.05777778,0.000948148,66.82333333,0.340808333,137,3373
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,121,37.10111111,0.00907037,60.755,0.763275,215.3333333,990.3333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,122,36.96666667,0.048133333,59.775,6.564025,201,2883
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,123,37.02,0.004744444,59.70333333,1.198558333,202.6666667,2760.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,124,36.91111111,0.061003704,56.14333333,61.17610833,202.3333333,2821.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,125,36.88555556,0.047181481,58.94833333,11.84050833,202.3333333,2821.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,126,36.95666667,NA,59.3,NA,141,NA
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,127,35.66,4.108888889,64.085,7.10645,241.5,0.5
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,128,37.03777778,0.009603704,57.65166667,7.376358333,194.3333333,2164.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,129,37.11111111,0.000948148,61.47666667,1.221633333,207.6666667,2760.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,130,37.10111111,0.006225926,61.88,0.1344,207,2884
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,131,36.87555556,0.15967037,59.93166667,8.332633333,200.3333333,2822.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,132,37.03,0.025011111,60.33666667,7.124758333,203,2883
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,133,36.97444444,0.026914815,58.17833333,30.33630833,208.6666667,3640.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,134,37.06555556,0.019737037,61.55,4.682575,209.6666667,2761.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,135,37.08333333,0.012033333,62.355,1.839675,192.6666667,2025.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,136,37.02,0.012033333,62.34833333,4.649758333,205.3333333,2641.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,137,37.12888889,0.000948148,66.44666667,1.139858333,202.3333333,3008.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,138,37.02,0.014877778,61.55666667,0.599608333,170,3073
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,139,37.05555556,0.006225926,59.86666667,1.023358333,171.6666667,3201.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,140,37.11111111,0.000948148,60.75333333,1.118533333,171.3333333,2946.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,141,37.11888889,0.009603704,63.31166667,0.355658333,185.3333333,2325.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,142,36.99222222,0.000948148,62.58833333,4.715758333,171.3333333,3136.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,143,37.02,0.014877778,60.07833333,15.08960833,187.6666667,2070.333333
S17#1,Patuxent,Hatched,2015,SHC-P,P-8,16,116,120,145,146,146,144,36.96666667,0.014877778,57.5,1.6069,172.6666667,2822.333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,123,37.95555556,0.019737037,54.81833333,4.645608333,162.6666667,1430.333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,124,37.81111111,0.000948148,55.82666667,1.628033333,119.3333333,0.333333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,125,37.91,0.014877778,55.33166667,0.185008333,163.3333333,1408.333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,126,37.91,0.014877778,55.415,0.579175,163.6666667,1365.333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,127,37.95555556,0.019737037,54.16833333,0.145833333,162.6666667,1430.333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,128,37.95555556,0.019737037,54.00166667,1.020833333,163,1387
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,129,37.97333333,0.012033333,53.24833333,0.893758333,176,243
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,130,37.89222222,0.016359259,54.08333333,0.061258333,141,1387
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,131,37.69444444,0.016359259,55.41666667,0.080033333,141.3333333,1496.333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,132,37.64888889,0.062592593,54.75333333,0.647508333,141,1452
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,133,37.84666667,0.002844444,55,2.1292,163,1452
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,134,37.67666667,0.012033333,54.58833333,0.062508333,163,1452
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,135,37.82888889,0.037048148,54.00166667,0.270833333,162.6666667,1430.333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,136,37.89222222,0.016359259,54.00333333,0.085008333,163,1452
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,137,37.91,0.014877778,54.585,0.806275,163,1452
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,138,37.89222222,0.016359259,55.66833333,0.083333333,163,1452
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,139,37.89222222,0.016359259,55.66833333,0.265858333,163.3333333,1408.333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,140,37.89222222,0.016359259,55.585,0.791425,163.3333333,1408.333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,141,37.91,0.012033333,54.84166667,0.061258333,163.3333333,1408.333333
S17#1.2,Patuxent,Failed,2017,SHC-GQF2,P-3,16,116,122,143,144,144,142,37.91,0.012033333,55.17166667,0.330008333,163,1452
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,121,37.83111111,0.016359259,55.93666667,0.020008333,175.6666667,1282.333333
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,122,37.76777778,0.019737037,52.55,19.996975,154,3
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,123,37.68666667,0,48.055,0.693775,207.3333333,56.33333333
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,124,37.78166667,0.01805,51.92,23.5298,189,2450
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,125,37.77777778,0.00907037,56.925,0.571725,181.3333333,1240.333333
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,126,37.02222222,1.928181481,61.93166667,41.40173333,181.3333333,1366.333333
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,127,37.67888889,0.042325926,58.40166667,0.560233333,200.6666667,1365.333333
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,128,37.84111111,0.003792593,58.645,2.223025,181,1267
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,129,37.82333333,0.002844444,58.32,0.420175,179.6666667,1161.333333
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,130,37.77777778,0.006225926,58.405,0.316875,195.6666667,1044.333333
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,131,37.77777778,0.006225926,59.70333333,0.255233333,192.3333333,1062.333333
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,132,37.82333333,0.002844444,58.24,0.740725,216.6666667,0.333333333
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,133,37.04,1.718344444,58.43333333,25.02590833,170,1323
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,134,37.80555556,0.000948148,56.76333333,0.143758333,169.3333333,1240.333333
S17#2,Patuxent,Fail,2015,SHC-GQF2,P-10,16,119,120,150,150,150,135,37.80555556,0.000948148,57.66666667,0.140058333,167.3333333,1365.333333
